continent;iso_code;location;Longitude;Latitude;date;total_cases;new_cases;total_deaths;new_deaths;total_tests;new_tests;positives;negatives;realized;not_confirmed;Active_cases;Recovered;Confirmed;hospitalized;population;gdp_per_capita;Nombre;descripcion;url;nombre;descripcion;url ;median_age;aged_65_older;aged_70_older
Europe;ALB;Albania;19.8166667;41.3333333;28/04/2020;736;10;28;0;;;;;;;289;431;750;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-69;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;29/04/2020;750;14;30;2;;;;;;;281;455;766;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-70;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;30/04/2020;766;16;31;1;;;;;;;272;470;773;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-71;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;01/05/2020;773;7;31;0;;;;;;;263;488;782;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-72;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;02/05/2020;782;9;31;0;;;;;;;239;519;789;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-73;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;03/05/2020;789;7;31;0;;;;;;;233;531;795;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-74;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;04/05/2020;795;6;31;0;;;;;;;229;543;803;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-75;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;05/05/2020;803;8;31;0;;;;;;;219;570;820;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-76;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;06/05/2020;820;17;31;0;;;;;;;206;595;832;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-77;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;07/05/2020;832;12;31;0;;;;;;;206;605;842;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-78;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;08/05/2020;842;10;31;0;;;;;;;199;620;850;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-79;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;09/05/2020;850;8;31;0;;;;;;;198;627;856;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-80;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;10/05/2020;856;6;31;0;;;;;;;187;650;868;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-81;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;11/05/2020;868;12;31;0;;;;;;;187;654;872;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-82;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;12/05/2020;872;4;31;0;;;;;;;163;682;876;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-83;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;13/05/2020;876;4;31;0;;;;;;;161;688;880;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-84;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;14/05/2020;880;4;31;0;;;;;;;173;694;898;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-85;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;15/05/2020;898;18;31;0;;;;;;;180;705;916;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-86;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;16/05/2020;916;18;31;0;;;;;;;188;714;933;0;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-87;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;17/05/2020;933;17;31;0;;;;;;;200;715;946;7;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-88;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;18/05/2020;946;13;31;0;;;;;;;190;727;948;10;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-89;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;19/05/2020;948;2;31;0;;;;;;;176;742;949;12;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-90;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;20/05/2020;949;1;31;0;;;;;;;175;758;964;12;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-91;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;21/05/2020;964;15;31;0;;;;;;;167;771;969;12;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-92;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;22/05/2020;969;5;31;0;;;;;;;173;777;981;12;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-93;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;23/05/2020;981;12;31;0;;;;;;;175;783;989;12;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-94;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;24/05/2020;989;8;31;0;;;;;;;177;789;998;12;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-95;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;25/05/2020;998;9;32;1;;;;;;;177;795;1004;12;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-96;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;26/05/2020;1004;6;32;0;;;;;;;193;803;1029;14;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-97;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;27/05/2020;1029;25;33;1;;;;;;;205;812;1050;22;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-98;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;28/05/2020;1050;21;33;0;;;;;;;220;823;1076;21;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-99;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;29/05/2020;1076;26;33;0;;;;;;;215;851;1099;18;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-100;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;30/05/2020;1099;23;33;0;;;;;;;232;857;1122;22;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-101;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;31/05/2020;1122;23;33;0;;;;;;;232;872;1137;18;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-102;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;01/06/2020;1137;15;33;0;;;;;;;233;877;1143;15;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-103;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;02/06/2020;1143;6;33;0;;;;;;;240;891;1164;6;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-104;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
Europe;ALB;Albania;19.8166667;41.3333333;03/06/2020;1164;21;33;0;;;;;;;253;898;1184;16;2877800;11803431;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-105;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;38;13,188;8,643
